insee,com,annee,autres_btinf36_nb,autres_btinf36_puis,autres_btinf36_prod,autres_btsup36_nb,autres_btsup36_puis,autres_btsup36_prod,autres_hta_nb,autres_hta_puis,autres_hta_prod,bionrj_btinf36_nb,bionrj_btinf36_puis,bionrj_btinf36_prod,bionrj_btsup36_nb,bionrj_btsup36_puis,bionrj_btsup36_prod,bionrj_hta_nb,bionrj_hta_puis,bionrj_hta_prod,coge_btinf36_nb,coge_btinf36_puis,coge_btinf36_prod,coge_btsup36_nb,coge_btsup36_puis,coge_btsup36_prod,coge_hta_nb,coge_hta_puis,coge_hta_prod,eol_btinf36_nb,eol_btinf36_puis,eol_btinf36_prod,eol_btsup36_nb,eol_btsup36_puis,eol_btsup36_prod,eol_hta_nb,eol_hta_puis,eol_hta_prod,hyd_btinf36_nb,hyd_btinf36_puis,hyd_btinf36_prod,hyd_btsup36_nb,hyd_btsup36_puis,hyd_btsup36_prod,hyd_hta_nb,hyd_hta_puis,hyd_hta_prod,pv_btinf36_nb,pv_btinf36_puis,pv_btinf36_prod,pv_btsup36_nb,pv_btsup36_puis,pv_btsup36_prod,pv_hta_nb,pv_hta_puis,pv_hta_prod,secret
77126,Congis-sur-Thérouanne,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,10,32,29909,0,0,0,0,0,0,
77127,Coubert,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77128,Couilly-Pont-aux-Dames,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77129,Coulombs-en-Valois,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77130,Coulommes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,1,85,80356,0,0,0,Photovoltaïque BTINF36
77131,Coulommiers,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,32,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77132,Coupvray,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,8,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77133,Courcelles-en-Bassée,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77134,Courchamp,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,1,129,164023,0,0,0,Photovoltaïque BTINF36
77135,Courpalay,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,2,147,165766,0,0,0,Photovoltaïque BTINF36
77136,Courquetaine,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77137,Courtacon,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77138,Courtomer,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77139,Courtry,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,22,60,52960,0,0,0,0,0,0,
77140,Coutençon,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77141,Coutevroult,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77142,Crécy-la-Chapelle,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,13,32,28627,0,0,0,0,0,0,
77143,Crégy-lès-Meaux,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,24,63,50099,0,0,0,0,0,0,
77144,Crèvecoeur-en-Brie,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,1,85,18564,0,0,0,Photovoltaïque BTINF36
77145,Crisenoy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,99,116082,0,0,0,
77146,Croissy-Beaubourg,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77147,La Croix-en-Brie,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,2,151,125313,0,0,0,Photovoltaïque BTINF36
77148,Crouy-sur-Ourcq,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,9,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77150,Cuisy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77151,Dagny,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77152,Dammarie-les-Lys,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,1,3300,9102688,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,36,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77153,Dammartin-en-Goële,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,33,119,100809,0,0,0,0,0,0,
77154,Dammartin-sur-Tigeaux,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77155,Dampmart,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,12,31,23985,0,0,0,0,0,0,
77156,Darvault,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77157,Dhuisy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77158,Diant,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77159,Donnemarie-Dontilly,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,11,40,27309,0,0,0,0,0,0,
77161,Dormelles,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77162,Doue,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77163,Douy-la-Ramée,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77164,Echouboulains,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77165,Les Ecrennes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77167,Egligny,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77168,Egreville,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,12,112,108027,0,0,0,0,0,0,
77169,Emerainville,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,16,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77171,Esbly,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,28,78,69092,0,0,0,0,0,0,
77172,Esmans,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,8,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77173,Etrépilly,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,8,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77174,Everly,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77175,Evry-Grégy-sur-Yerre,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,14,70,65565,0,0,0,0,0,0,
77176,Faremoutiers,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,1,1200,3984977,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,12,31,25186,0,0,0,0,0,0,
77177,Favières,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77178,Faÿ-lès-Nemours,2017,0,0,0,,,,1,6756,89098,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77179,Féricy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77180,Férolles-Attilly,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77181,Ferrières-en-Brie,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,9,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77182,La Ferté-Gaucher,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,44,217,166507,0,0,0,0,0,0,
77183,La Ferté-sous-Jouarre,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,23,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77184,Flagy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77185,Fleury-en-Bière,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186,Fontainebleau,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77187,Fontaine-Fourches,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77188,Fontaine-le-Port,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77190,Fontains,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77191,Fontenailles,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77192,Fontenay-Trésigny,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,16,40,34107,0,0,0,0,0,0,
77193,Forfry,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77194,Forges,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77195,Fouju,2017,0,0,0,,,,0,0,0,,,,,,,1,1650,6728963,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77196,Fresnes-sur-Marne,2017,0,0,0,,,,0,0,0,,,,,,,1,11000,54484570,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77197,Frétoy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,3,326,324176,0,0,0,Photovoltaïque BTINF36
77198,Fromont,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77199,Fublaines,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77200,Garentreville,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77201,Gastins,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77202,La Genevraye,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77203,Germigny-l'Evêque,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,12,40,33299,2,253,279160,0,0,0,
77204,Germigny-sous-Coulombs,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77205,Gesvres-le-Chapitre,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77206,Giremoutiers,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77207,Gironville,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77208,Gouaix,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,8,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77209,Gouvernes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77210,La Grande-Paroisse,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,12,36,26418,0,0,0,0,0,0,
77211,Grandpuits-Bailly-Carrois,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77212,Gravon,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77214,Gressy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,1,150,159140,0,0,0,Photovoltaïque BTINF36
77215,Gretz-Armainvilliers,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,22,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77216,Grez-sur-Loing,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,11,34,41854,0,0,0,0,0,0,
77217,Grisy-Suisnes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,10,53,19757,0,0,0,0,0,0,
77218,Grisy-sur-Seine,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77219,Guérard,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,8,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77220,Guercheville,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77221,Guermantes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77222,Guignes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,26,78,60900,1,89,96999,0,0,0,
77223,Gurcy-le-Châtel,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77224,Hautefeuille,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,1,124,127162,0,0,0,Photovoltaïque BTINF36
77225,La Haute-Maison,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77226,Héricy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,10,39,37314,0,0,0,0,0,0,
77227,Hermé,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,1,96,118583,0,0,0,Photovoltaïque BTINF36
77228,Hondevilliers,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77229,La Houssaye-en-Brie,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77230,Ichy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77231,Isles-les-Meldeuses,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77232,Isles-lès-Villenoy,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77233,Iverny,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77234,Jablines,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77235,Jaignes,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77236,Jaulnes,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77237,Jossigny,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77238,Jouarre,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,15,95,85011,0,0,0,0,0,0,
77239,Jouy-le-Châtel,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,0,0,3,262,302138,0,0,0,Photovoltaïque BTINF36
77240,Jouy-sur-Morin,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,12,48,36111,1,92,93519,0,0,0,
77241,Juilly,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,21,56,49147,0,0,0,0,0,0,
77242,Jutigny,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77243,Lagny-sur-Marne,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,30,86,67247,1,194,163216,0,0,0,
77244,Larchant,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77245,Laval-en-Brie,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77246,Léchelle,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,0,0,1,95,114567,0,0,0,Photovoltaïque BTINF36
77247,Lescherolles,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77248,Lesches,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,8,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77249,Lésigny,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,16,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77250,Leudon-en-Brie,2017,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,85,1151,0,0,0,
