,annee,consommation,consommation_normale,energie,epci,nom_epci,secteur
3802,2012,0.0,0.0,URB,200056380,CA Plaine Vallée,AGR
3803,2012,0.0,0.0,BOIS,200056380,CA Plaine Vallée,AGR
3804,2012,5412.0,5412.0,GN,200056380,CA Plaine Vallée,AGR
3805,2012,17549.68,17549.68,ELEC,200056380,CA Plaine Vallée,IND
3806,2012,1164.85,1164.85,PP_CMS,200056380,CA Plaine Vallée,IND
3807,2012,0.0,0.0,URB,200056380,CA Plaine Vallée,IND
3808,2012,0.0,0.0,BOIS,200056380,CA Plaine Vallée,IND
3809,2012,3856.0,3856.0,GN,200056380,CA Plaine Vallée,IND
3810,2012,509461.7100000001,512889.24999999994,ELEC,200056380,CA Plaine Vallée,RES
3811,2012,102449.96999999999,104330.94999999998,PP_CMS,200056380,CA Plaine Vallée,RES
3812,2012,0.0,0.0,URB,200056380,CA Plaine Vallée,RES
3813,2012,52433.50000000001,53659.17999999999,BOIS,200056380,CA Plaine Vallée,RES
3814,2012,848997.03,865279.0700000001,GN,200056380,CA Plaine Vallée,RES
3815,2012,159971.83,160470.74000000002,ELEC,200056380,CA Plaine Vallée,TER
3816,2012,19642.66,19991.92,PP_CMS,200056380,CA Plaine Vallée,TER
3817,2012,0.0,0.0,URB,200056380,CA Plaine Vallée,TER
3818,2012,562.63,562.63,BOIS,200056380,CA Plaine Vallée,TER
3819,2012,157026.0,159808.81999999998,GN,200056380,CA Plaine Vallée,TER
3820,2012,0.0,0.0,ELEC,200056380,CA Plaine Vallée,TRAF
3821,2012,417249.16000000003,417249.16000000003,PP_CMS,200056380,CA Plaine Vallée,TRAF
3822,2012,0.0,0.0,URB,200056380,CA Plaine Vallée,TRAF
3823,2012,0.0,0.0,BOIS,200056380,CA Plaine Vallée,TRAF
3824,2012,0.0,0.0,GN,200056380,CA Plaine Vallée,TRAF
3825,2012,101.32000000000001,101.32000000000001,ELEC,200058485,CA Val Parisis,AGR
3826,2012,3786.44,3786.44,PP_CMS,200058485,CA Val Parisis,AGR
3827,2012,0.0,0.0,URB,200058485,CA Val Parisis,AGR
3828,2012,0.0,0.0,BOIS,200058485,CA Val Parisis,AGR
3829,2012,16772.0,16772.0,GN,200058485,CA Val Parisis,AGR
3830,2012,103083.37,103083.37,ELEC,200058485,CA Val Parisis,IND
3831,2012,4390.429999999999,4390.429999999999,PP_CMS,200058485,CA Val Parisis,IND
3832,2012,0.0,0.0,URB,200058485,CA Val Parisis,IND
3833,2012,168.79,168.79,BOIS,200058485,CA Val Parisis,IND
3834,2012,106458.56,106458.56,GN,200058485,CA Val Parisis,IND
3835,2012,658936.24,662741.8499999999,ELEC,200058485,CA Val Parisis,RES
3836,2012,150474.46,153219.63,PP_CMS,200058485,CA Val Parisis,RES
3837,2012,100040.0,101837.73,URB,200058485,CA Val Parisis,RES
3838,2012,86882.63,88913.61999999998,BOIS,200058485,CA Val Parisis,RES
3839,2012,1132136.03,1153751.73,GN,200058485,CA Val Parisis,RES
3840,2012,237207.68,237929.61000000004,ELEC,200058485,CA Val Parisis,TER
3841,2012,31445.969999999998,31986.779999999995,PP_CMS,200058485,CA Val Parisis,TER
3842,2012,6350.98,6465.2,URB,200058485,CA Val Parisis,TER
3843,2012,1125.25,1125.25,BOIS,200058485,CA Val Parisis,TER
3844,2012,264599.02,269335.0399999999,GN,200058485,CA Val Parisis,TER
3845,2012,0.0,0.0,ELEC,200058485,CA Val Parisis,TRAF
3846,2012,1264177.48,1264177.48,PP_CMS,200058485,CA Val Parisis,TRAF
3847,2012,0.0,0.0,URB,200058485,CA Val Parisis,TRAF
3848,2012,0.0,0.0,BOIS,200058485,CA Val Parisis,TRAF
3849,2012,0.0,0.0,GN,200058485,CA Val Parisis,TRAF
3850,2012,148.58,148.58,ELEC,200073013,CC Carnelle Pays-De-France,AGR
3851,2012,7783.66,7783.66,PP_CMS,200073013,CC Carnelle Pays-De-France,AGR
3852,2012,0.0,0.0,URB,200073013,CC Carnelle Pays-De-France,AGR
3853,2012,3600.8,3600.8,BOIS,200073013,CC Carnelle Pays-De-France,AGR
3854,2012,1132.0,1132.0,GN,200073013,CC Carnelle Pays-De-France,AGR
3855,2012,7942.42,7942.42,ELEC,200073013,CC Carnelle Pays-De-France,IND
3856,2012,324.1300000000001,324.1300000000001,PP_CMS,200073013,CC Carnelle Pays-De-France,IND
3857,2012,0.0,0.0,URB,200073013,CC Carnelle Pays-De-France,IND
3858,2012,0.0,0.0,BOIS,200073013,CC Carnelle Pays-De-France,IND
3859,2012,442.0,442.0,GN,200073013,CC Carnelle Pays-De-France,IND
3860,2012,109982.2,110674.05999999998,ELEC,200073013,CC Carnelle Pays-De-France,RES
3861,2012,24555.68,25024.02,PP_CMS,200073013,CC Carnelle Pays-De-France,RES
3862,2012,0.0,0.0,URB,200073013,CC Carnelle Pays-De-France,RES
3863,2012,22563.240000000005,23090.67,BOIS,200073013,CC Carnelle Pays-De-France,RES
3864,2012,142358.41000000003,145102.77000000002,GN,200073013,CC Carnelle Pays-De-France,RES
3865,2012,49549.49,49706.32,ELEC,200073013,CC Carnelle Pays-De-France,TER
3866,2012,3560.7799999999993,3621.3799999999997,PP_CMS,200073013,CC Carnelle Pays-De-France,TER
3867,2012,0.0,0.0,URB,200073013,CC Carnelle Pays-De-France,TER
3868,2012,0.0,0.0,BOIS,200073013,CC Carnelle Pays-De-France,TER
3869,2012,21167.01,21534.05,GN,200073013,CC Carnelle Pays-De-France,TER
3870,2012,0.0,0.0,ELEC,200073013,CC Carnelle Pays-De-France,TRAF
3871,2012,225620.28,225620.28,PP_CMS,200073013,CC Carnelle Pays-De-France,TRAF
3872,2012,0.0,0.0,URB,200073013,CC Carnelle Pays-De-France,TRAF
3873,2012,0.0,0.0,BOIS,200073013,CC Carnelle Pays-De-France,TRAF
3874,2012,0.0,0.0,GN,200073013,CC Carnelle Pays-De-France,TRAF
3875,2012,139.28,139.28,ELEC,249500430,CC Sausseron Impressionnistes,AGR
3876,2012,9978.380000000001,9978.380000000001,PP_CMS,249500430,CC Sausseron Impressionnistes,AGR
3877,2012,0.0,0.0,URB,249500430,CC Sausseron Impressionnistes,AGR
3878,2012,0.0,0.0,BOIS,249500430,CC Sausseron Impressionnistes,AGR
3879,2012,1441.0,1441.0,GN,249500430,CC Sausseron Impressionnistes,AGR
3880,2012,2061.82,2061.82,ELEC,249500430,CC Sausseron Impressionnistes,IND
3881,2012,261.1,261.1,PP_CMS,249500430,CC Sausseron Impressionnistes,IND
3882,2012,0.0,0.0,URB,249500430,CC Sausseron Impressionnistes,IND
3883,2012,0.0,0.0,BOIS,249500430,CC Sausseron Impressionnistes,IND
3884,2012,2018.0,2018.0,GN,249500430,CC Sausseron Impressionnistes,IND
3885,2012,71628.91999999998,72040.24,ELEC,249500430,CC Sausseron Impressionnistes,RES
3886,2012,22727.41,23171.77,PP_CMS,249500430,CC Sausseron Impressionnistes,RES
3887,2012,0.0,0.0,URB,249500430,CC Sausseron Impressionnistes,RES
3888,2012,14129.92,14460.24,BOIS,249500430,CC Sausseron Impressionnistes,RES
3889,2012,90502.98000000001,92275.52999999998,GN,249500430,CC Sausseron Impressionnistes,RES
3890,2012,4137.749999999999,4148.97,ELEC,249500430,CC Sausseron Impressionnistes,TER
3891,2012,1958.98,1988.77,PP_CMS,249500430,CC Sausseron Impressionnistes,TER
3892,2012,0.0,0.0,URB,249500430,CC Sausseron Impressionnistes,TER
3893,2012,0.0,0.0,BOIS,249500430,CC Sausseron Impressionnistes,TER
3894,2012,20381.02,20766.58,GN,249500430,CC Sausseron Impressionnistes,TER
3895,2012,0.0,0.0,ELEC,249500430,CC Sausseron Impressionnistes,TRAF
3896,2012,63605.88,63605.88,PP_CMS,249500430,CC Sausseron Impressionnistes,TRAF
3897,2012,0.0,0.0,URB,249500430,CC Sausseron Impressionnistes,TRAF
3898,2012,0.0,0.0,BOIS,249500430,CC Sausseron Impressionnistes,TRAF
3899,2012,0.0,0.0,GN,249500430,CC Sausseron Impressionnistes,TRAF
3900,2012,279.69,279.69,ELEC,249500455,CC de la Vallée de l'Oise et des Trois Forêts,AGR
3901,2012,2313.2200000000003,2313.2200000000003,PP_CMS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,AGR
3902,2012,0.0,0.0,URB,249500455,CC de la Vallée de l'Oise et des Trois Forêts,AGR
3903,2012,0.0,0.0,BOIS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,AGR
3904,2012,0.0,0.0,GN,249500455,CC de la Vallée de l'Oise et des Trois Forêts,AGR
3905,2012,63281.06999999999,63281.06999999999,ELEC,249500455,CC de la Vallée de l'Oise et des Trois Forêts,IND
3906,2012,1395.3400000000001,1395.3400000000001,PP_CMS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,IND
3907,2012,0.0,0.0,URB,249500455,CC de la Vallée de l'Oise et des Trois Forêts,IND
3908,2012,0.0,0.0,BOIS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,IND
3909,2012,14472.0,14472.0,GN,249500455,CC de la Vallée de l'Oise et des Trois Forêts,IND
3910,2012,122906.73999999999,123661.61,ELEC,249500455,CC de la Vallée de l'Oise et des Trois Forêts,RES
3911,2012,24882.92,25347.33,PP_CMS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,RES
3912,2012,0.0,0.0,URB,249500455,CC de la Vallée de l'Oise et des Trois Forêts,RES
3913,2012,19896.43,20361.530000000006,BOIS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,RES
3914,2012,194021.99999999997,197785.63999999998,GN,249500455,CC de la Vallée de l'Oise et des Trois Forêts,RES
3915,2012,31458.41,31552.06,ELEC,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TER
3916,2012,4051.0499999999993,4121.839999999999,PP_CMS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TER
3917,2012,0.0,0.0,URB,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TER
3918,2012,0.0,0.0,BOIS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TER
3919,2012,22892.02,23288.64,GN,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TER
3920,2012,0.0,0.0,ELEC,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TRAF
3921,2012,495281.24,495281.24,PP_CMS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TRAF
3922,2012,0.0,0.0,URB,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TRAF
3923,2012,0.0,0.0,BOIS,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TRAF
3924,2012,0.0,0.0,GN,249500455,CC de la Vallée de l'Oise et des Trois Forêts,TRAF
3925,2012,7.98,7.98,ELEC,249500489,CC du Haut Val d'Oise,AGR
3926,2012,2106.99,2106.99,PP_CMS,249500489,CC du Haut Val d'Oise,AGR
3927,2012,0.0,0.0,URB,249500489,CC du Haut Val d'Oise,AGR
3928,2012,0.0,0.0,BOIS,249500489,CC du Haut Val d'Oise,AGR
3929,2012,0.0,0.0,GN,249500489,CC du Haut Val d'Oise,AGR
3930,2012,14807.689999999999,14807.689999999999,ELEC,249500489,CC du Haut Val d'Oise,IND
3931,2012,431.22,431.22,PP_CMS,249500489,CC du Haut Val d'Oise,IND
3932,2012,0.0,0.0,URB,249500489,CC du Haut Val d'Oise,IND
3933,2012,0.0,0.0,BOIS,249500489,CC du Haut Val d'Oise,IND
3934,2012,33473.53,33473.53,GN,249500489,CC du Haut Val d'Oise,IND
3935,2012,105493.13,106214.69,ELEC,249500489,CC du Haut Val d'Oise,RES
3936,2012,17159.969999999998,17475.350000000002,PP_CMS,249500489,CC du Haut Val d'Oise,RES
3937,2012,0.0,0.0,URB,249500489,CC du Haut Val d'Oise,RES
3938,2012,23434.34,23982.109999999997,BOIS,249500489,CC du Haut Val d'Oise,RES
3939,2012,130891.99,133383.44999999998,GN,249500489,CC du Haut Val d'Oise,RES
3940,2012,53156.72,53318.770000000004,ELEC,249500489,CC du Haut Val d'Oise,TER
3941,2012,4155.5199999999995,4223.72,PP_CMS,249500489,CC du Haut Val d'Oise,TER
3942,2012,0.0,0.0,URB,249500489,CC du Haut Val d'Oise,TER
3943,2012,0.0,0.0,BOIS,249500489,CC du Haut Val d'Oise,TER
3944,2012,51270.97,52219.369999999995,GN,249500489,CC du Haut Val d'Oise,TER
3945,2012,0.0,0.0,ELEC,249500489,CC du Haut Val d'Oise,TRAF
3946,2012,148317.13,148317.13,PP_CMS,249500489,CC du Haut Val d'Oise,TRAF
3947,2012,0.0,0.0,URB,249500489,CC du Haut Val d'Oise,TRAF
3948,2012,0.0,0.0,BOIS,249500489,CC du Haut Val d'Oise,TRAF
3949,2012,0.0,0.0,GN,249500489,CC du Haut Val d'Oise,TRAF
3950,2012,964.0800000000002,964.0800000000002,ELEC,249500513,CC du Vexin-Val de Seine,AGR
3951,2012,10769.95,10769.95,PP_CMS,249500513,CC du Vexin-Val de Seine,AGR
3952,2012,0.0,0.0,URB,249500513,CC du Vexin-Val de Seine,AGR
3953,2012,93.77,93.77,BOIS,249500513,CC du Vexin-Val de Seine,AGR
3954,2012,4220.0,4220.0,GN,249500513,CC du Vexin-Val de Seine,AGR
3955,2012,4424.950000000001,4424.950000000001,ELEC,249500513,CC du Vexin-Val de Seine,IND
3956,2012,368.5799999999999,368.5799999999999,PP_CMS,249500513,CC du Vexin-Val de Seine,IND
3957,2012,0.0,0.0,URB,249500513,CC du Vexin-Val de Seine,IND
3958,2012,0.0,0.0,BOIS,249500513,CC du Vexin-Val de Seine,IND
3959,2012,1705.0,1705.0,GN,249500513,CC du Vexin-Val de Seine,IND
3960,2012,68991.95,69448.27,ELEC,249500513,CC du Vexin-Val de Seine,RES
3961,2012,29725.600000000002,30329.73,PP_CMS,249500513,CC du Vexin-Val de Seine,RES
3962,2012,0.0,0.0,URB,249500513,CC du Vexin-Val de Seine,RES
3963,2012,18413.130000000005,18843.59,BOIS,249500513,CC du Vexin-Val de Seine,RES
3964,2012,34402.009999999995,35059.38,GN,249500513,CC du Vexin-Val de Seine,RES
3965,2012,25177.640000000003,25259.37,ELEC,249500513,CC du Vexin-Val de Seine,TER
3966,2012,1606.26,1633.22,PP_CMS,249500513,CC du Vexin-Val de Seine,TER
3967,2012,0.0,0.0,URB,249500513,CC du Vexin-Val de Seine,TER
3968,2012,1125.25,1125.25,BOIS,249500513,CC du Vexin-Val de Seine,TER
3969,2012,14688.99,14954.83,GN,249500513,CC du Vexin-Val de Seine,TER
3970,2012,0.0,0.0,ELEC,249500513,CC du Vexin-Val de Seine,TRAF
3971,2012,165469.90999999997,165469.90999999997,PP_CMS,249500513,CC du Vexin-Val de Seine,TRAF
3972,2012,0.0,0.0,URB,249500513,CC du Vexin-Val de Seine,TRAF
3973,2012,0.0,0.0,BOIS,249500513,CC du Vexin-Val de Seine,TRAF
3974,2012,0.0,0.0,GN,249500513,CC du Vexin-Val de Seine,TRAF
3975,2015,9284.650000000001,9284.650000000001,ELEC,200054781,Métropole du Grand Paris,AGR
3976,2015,17217.86,17217.86,PP_CMS,200054781,Métropole du Grand Paris,AGR
3977,2015,0.0,0.0,URB,200054781,Métropole du Grand Paris,AGR
3978,2015,0.0,0.0,BOIS,200054781,Métropole du Grand Paris,AGR
3979,2015,31772.0,31772.0,GN,200054781,Métropole du Grand Paris,AGR
3980,2015,2622171.3300000005,2622171.3300000005,ELEC,200054781,Métropole du Grand Paris,IND
3981,2015,123956.15000000002,123956.15000000002,PP_CMS,200054781,Métropole du Grand Paris,IND
3982,2015,49828.229999999974,49828.229999999974,URB,200054781,Métropole du Grand Paris,IND
3983,2015,20653.06,20653.06,BOIS,200054781,Métropole du Grand Paris,IND
3984,2015,6622545.33,6622545.33,GN,200054781,Métropole du Grand Paris,IND
3985,2015,16621609.290000003,17222760.26,ELEC,200054781,Métropole du Grand Paris,RES
3986,2015,3078611.5499999993,3368182.129999999,PP_CMS,200054781,Métropole du Grand Paris,RES
3987,2015,4426089.330000001,4843982.610000002,URB,200054781,Métropole du Grand Paris,RES
3988,2015,1219285.37,1369999.9500000002,BOIS,200054781,Métropole du Grand Paris,RES
3989,2015,23338264.990000002,25568929.729999993,GN,200054781,Métropole du Grand Paris,RES
3990,2015,16383136.459999992,16657078.980000006,ELEC,200054781,Métropole du Grand Paris,TER
3991,2015,1530650.0399999993,1670585.8099999998,PP_CMS,200054781,Métropole du Grand Paris,TER
3992,2015,3044675.9100000006,3355420.6799999992,URB,200054781,Métropole du Grand Paris,TER
3993,2015,6601.46,6601.46,BOIS,200054781,Métropole du Grand Paris,TER
3994,2015,7417664.929999999,8124950.669999997,GN,200054781,Métropole du Grand Paris,TER
3995,2015,0.0,0.0,ELEC,200054781,Métropole du Grand Paris,TRAF
3996,2015,17794451.599999998,17794451.599999998,PP_CMS,200054781,Métropole du Grand Paris,TRAF
3997,2015,0.0,0.0,URB,200054781,Métropole du Grand Paris,TRAF
3998,2015,0.0,0.0,BOIS,200054781,Métropole du Grand Paris,TRAF
3999,2015,0.0,0.0,GN,200054781,Métropole du Grand Paris,TRAF
4000,2015,342.39,342.39,ELEC,200023125,CC Les Portes Briardes entre Villes et Forêts,AGR
4001,2015,2472.74,2472.74,PP_CMS,200023125,CC Les Portes Briardes entre Villes et Forêts,AGR
4002,2015,0.0,0.0,URB,200023125,CC Les Portes Briardes entre Villes et Forêts,AGR
4003,2015,0.0,0.0,BOIS,200023125,CC Les Portes Briardes entre Villes et Forêts,AGR
4004,2015,0.0,0.0,GN,200023125,CC Les Portes Briardes entre Villes et Forêts,AGR
4005,2015,33622.89,33622.89,ELEC,200023125,CC Les Portes Briardes entre Villes et Forêts,IND
4006,2015,745.02,745.02,PP_CMS,200023125,CC Les Portes Briardes entre Villes et Forêts,IND
4007,2015,0.0,0.0,URB,200023125,CC Les Portes Briardes entre Villes et Forêts,IND
4008,2015,0.0,0.0,BOIS,200023125,CC Les Portes Briardes entre Villes et Forêts,IND
4009,2015,35101.0,35101.0,GN,200023125,CC Les Portes Briardes entre Villes et Forêts,IND
4010,2015,140998.01,144723.57,ELEC,200023125,CC Les Portes Briardes entre Villes et Forêts,RES
4011,2015,18389.260000000002,19771.64,PP_CMS,200023125,CC Les Portes Briardes entre Villes et Forêts,RES
4012,2015,0.0,0.0,URB,200023125,CC Les Portes Briardes entre Villes et Forêts,RES
4013,2015,35719.41,39200.479999999996,BOIS,200023125,CC Les Portes Briardes entre Villes et Forêts,RES
4014,2015,179504.97999999998,193773.06000000003,GN,200023125,CC Les Portes Briardes entre Villes et Forêts,RES
4015,2015,49261.88,49845.630000000005,ELEC,200023125,CC Les Portes Briardes entre Villes et Forêts,TER
4016,2015,4996.17,5348.68,PP_CMS,200023125,CC Les Portes Briardes entre Villes et Forêts,TER
4017,2015,0.0,0.0,URB,200023125,CC Les Portes Briardes entre Villes et Forêts,TER
4018,2015,0.0,0.0,BOIS,200023125,CC Les Portes Briardes entre Villes et Forêts,TER
4019,2015,31816.04,34058.07,GN,200023125,CC Les Portes Briardes entre Villes et Forêts,TER
4020,2015,0.0,0.0,ELEC,200023125,CC Les Portes Briardes entre Villes et Forêts,TRAF
4021,2015,244290.34,244290.34,PP_CMS,200023125,CC Les Portes Briardes entre Villes et Forêts,TRAF
4022,2015,0.0,0.0,URB,200023125,CC Les Portes Briardes entre Villes et Forêts,TRAF
4023,2015,0.0,0.0,BOIS,200023125,CC Les Portes Briardes entre Villes et Forêts,TRAF
4024,2015,0.0,0.0,GN,200023125,CC Les Portes Briardes entre Villes et Forêts,TRAF
4025,2015,1595.9399999999998,1595.9399999999998,ELEC,200023240,CC Pays de Nemours,AGR
4026,2015,10839.12,10839.12,PP_CMS,200023240,CC Pays de Nemours,AGR
4027,2015,0.0,0.0,URB,200023240,CC Pays de Nemours,AGR
4028,2015,0.0,0.0,BOIS,200023240,CC Pays de Nemours,AGR
4029,2015,0.0,0.0,GN,200023240,CC Pays de Nemours,AGR
4030,2015,129016.93000000001,129016.93000000001,ELEC,200023240,CC Pays de Nemours,IND
4031,2015,1367.5099999999998,1367.5099999999998,PP_CMS,200023240,CC Pays de Nemours,IND
4032,2015,0.0,0.0,URB,200023240,CC Pays de Nemours,IND
4033,2015,0.0,0.0,BOIS,200023240,CC Pays de Nemours,IND
4034,2015,198501.48,198501.48,GN,200023240,CC Pays de Nemours,IND
4035,2015,96725.93,98929.12000000001,ELEC,200023240,CC Pays de Nemours,RES
4036,2015,30008.73,32482.750000000004,PP_CMS,200023240,CC Pays de Nemours,RES
4037,2015,10654.0,11412.11,URB,200023240,CC Pays de Nemours,RES
4038,2015,37151.14,40771.78999999999,BOIS,200023240,CC Pays de Nemours,RES
4039,2015,103624.99,111730.1,GN,200023240,CC Pays de Nemours,RES
4040,2015,40278.09,40772.73,ELEC,200023240,CC Pays de Nemours,TER
4041,2015,3927.99,4199.750000000001,PP_CMS,200023240,CC Pays de Nemours,TER
4042,2015,5489.0,5896.14,URB,200023240,CC Pays de Nemours,TER
4043,2015,93.77,93.77,BOIS,200023240,CC Pays de Nemours,TER
4044,2015,27983.949999999997,30004.420000000002,GN,200023240,CC Pays de Nemours,TER
4045,2015,0.0,0.0,ELEC,200023240,CC Pays de Nemours,TRAF
4046,2015,281676.57,281676.57,PP_CMS,200023240,CC Pays de Nemours,TRAF
4047,2015,0.0,0.0,URB,200023240,CC Pays de Nemours,TRAF
4048,2015,0.0,0.0,BOIS,200023240,CC Pays de Nemours,TRAF
4049,2015,0.0,0.0,GN,200023240,CC Pays de Nemours,TRAF
4050,2015,5538.39,5538.39,ELEC,200023919,CC Gâtinais Val de Loing,AGR
4051,2015,19355.08,19355.08,PP_CMS,200023919,CC Gâtinais Val de Loing,AGR
4052,2015,0.0,0.0,URB,200023919,CC Gâtinais Val de Loing,AGR
4053,2015,0.0,0.0,BOIS,200023919,CC Gâtinais Val de Loing,AGR
4054,2015,0.0,0.0,GN,200023919,CC Gâtinais Val de Loing,AGR
4055,2015,18065.500000000004,18065.500000000004,ELEC,200023919,CC Gâtinais Val de Loing,IND
4056,2015,6990.45,6990.45,PP_CMS,200023919,CC Gâtinais Val de Loing,IND
4057,2015,0.0,0.0,URB,200023919,CC Gâtinais Val de Loing,IND
4058,2015,1500.33,1500.33,BOIS,200023919,CC Gâtinais Val de Loing,IND
4059,2015,150951.71000000002,150951.71000000002,GN,200023919,CC Gâtinais Val de Loing,IND
4060,2015,69901.01,71544.37000000001,ELEC,200023919,CC Gâtinais Val de Loing,RES
4061,2015,31838.950000000004,34552.73,PP_CMS,200023919,CC Gâtinais Val de Loing,RES
4062,2015,0.0,0.0,URB,200023919,CC Gâtinais Val de Loing,RES
4063,2015,36996.28,40601.810000000005,BOIS,200023919,CC Gâtinais Val de Loing,RES
4064,2015,35666.009999999995,38408.21,GN,200023919,CC Gâtinais Val de Loing,RES
4065,2015,12352.56,12504.210000000001,ELEC,200023919,CC Gâtinais Val de Loing,TER
4066,2015,1573.11,1681.0000000000002,PP_CMS,200023919,CC Gâtinais Val de Loing,TER
4067,2015,0.0,0.0,URB,200023919,CC Gâtinais Val de Loing,TER
4068,2015,0.0,0.0,BOIS,200023919,CC Gâtinais Val de Loing,TER
4069,2015,7860.94,8407.94,GN,200023919,CC Gâtinais Val de Loing,TER
4070,2015,0.0,0.0,ELEC,200023919,CC Gâtinais Val de Loing,TRAF
4071,2015,236437.49000000002,236437.49000000002,PP_CMS,200023919,CC Gâtinais Val de Loing,TRAF
4072,2015,0.0,0.0,URB,200023919,CC Gâtinais Val de Loing,TRAF
4073,2015,0.0,0.0,BOIS,200023919,CC Gâtinais Val de Loing,TRAF
4074,2015,0.0,0.0,GN,200023919,CC Gâtinais Val de Loing,TRAF
4075,2015,1592.0,1592.0,ELEC,200033090,CC Plaines et Monts de France,AGR
4076,2015,11897.519999999999,11897.519999999999,PP_CMS,200033090,CC Plaines et Monts de France,AGR
4077,2015,0.0,0.0,URB,200033090,CC Plaines et Monts de France,AGR
4078,2015,0.0,0.0,BOIS,200033090,CC Plaines et Monts de France,AGR
4079,2015,1487.0,1487.0,GN,200033090,CC Plaines et Monts de France,AGR
4080,2015,16155.000000000002,16155.000000000002,ELEC,200033090,CC Plaines et Monts de France,IND
4081,2015,15038.109999999999,15038.109999999999,PP_CMS,200033090,CC Plaines et Monts de France,IND
4082,2015,0.0,0.0,URB,200033090,CC Plaines et Monts de France,IND
4083,2015,0.0,0.0,BOIS,200033090,CC Plaines et Monts de France,IND
4084,2015,73315.59,73315.59,GN,200033090,CC Plaines et Monts de France,IND
4085,2015,80909.19999999998,83045.95000000001,ELEC,200033090,CC Plaines et Monts de France,RES
4086,2015,16449.12,17791.55,PP_CMS,200033090,CC Plaines et Monts de France,RES
4087,2015,0.0,0.0,URB,200033090,CC Plaines et Monts de France,RES
4088,2015,27851.8,30566.130000000005,BOIS,200033090,CC Plaines et Monts de France,RES
4089,2015,53260.99,57402.77,GN,200033090,CC Plaines et Monts de France,RES
4090,2015,49231.409999999996,49880.79,ELEC,200033090,CC Plaines et Monts de France,TER
4091,2015,1457.8299999999997,1555.1199999999997,PP_CMS,200033090,CC Plaines et Monts de France,TER
4092,2015,0.0,0.0,URB,200033090,CC Plaines et Monts de France,TER
4093,2015,0.0,0.0,BOIS,200033090,CC Plaines et Monts de France,TER
4094,2015,4411.01,4748.66,GN,200033090,CC Plaines et Monts de France,TER
4095,2015,0.0,0.0,ELEC,200033090,CC Plaines et Monts de France,TRAF
4096,2015,316247.80000000005,316247.80000000005,PP_CMS,200033090,CC Plaines et Monts de France,TRAF
4097,2015,0.0,0.0,URB,200033090,CC Plaines et Monts de France,TRAF
4098,2015,0.0,0.0,BOIS,200033090,CC Plaines et Monts de France,TRAF
4099,2015,0.0,0.0,GN,200033090,CC Plaines et Monts de France,TRAF
4100,2015,3803.7999999999997,3803.7999999999997,ELEC,200037133,CC du Provinois,AGR
4101,2015,44726.63,44726.63,PP_CMS,200037133,CC du Provinois,AGR
4102,2015,0.0,0.0,URB,200037133,CC du Provinois,AGR
4103,2015,0.0,0.0,BOIS,200037133,CC du Provinois,AGR
4104,2015,450.0,450.0,GN,200037133,CC du Provinois,AGR
4105,2015,28106.58,28106.58,ELEC,200037133,CC du Provinois,IND
4106,2015,361.99999999999994,361.99999999999994,PP_CMS,200037133,CC du Provinois,IND
4107,2015,0.0,0.0,URB,200037133,CC du Provinois,IND
4108,2015,0.0,0.0,BOIS,200037133,CC du Provinois,IND
4109,2015,16874.0,16874.0,GN,200037133,CC du Provinois,IND
4110,2015,123476.59,126546.09000000003,ELEC,200037133,CC du Provinois,RES
4111,2015,46574.18,50511.020000000004,PP_CMS,200037133,CC du Provinois,RES
4112,2015,0.0,0.0,URB,200037133,CC du Provinois,RES
4113,2015,56527.2,62036.240000000005,BOIS,200037133,CC du Provinois,RES
4114,2015,76095.43,81969.35999999999,GN,200037133,CC du Provinois,RES
4115,2015,44851.67999999999,45414.53,ELEC,200037133,CC du Provinois,TER
4116,2015,4413.1900000000005,4721.689999999999,PP_CMS,200037133,CC du Provinois,TER
4117,2015,0.0,0.0,URB,200037133,CC du Provinois,TER
4118,2015,0.0,0.0,BOIS,200037133,CC du Provinois,TER
4119,2015,32457.0,34796.96,GN,200037133,CC du Provinois,TER
4120,2015,0.0,0.0,ELEC,200037133,CC du Provinois,TRAF
4121,2015,265840.38000000006,265840.38000000006,PP_CMS,200037133,CC du Provinois,TRAF
4122,2015,0.0,0.0,URB,200037133,CC du Provinois,TRAF
4123,2015,0.0,0.0,BOIS,200037133,CC du Provinois,TRAF
4124,2015,0.0,0.0,GN,200037133,CC du Provinois,TRAF
4125,2015,2790.8100000000004,2790.8100000000004,ELEC,200040251,CC Bassée-Montois,AGR
4126,2015,18003.22,18003.22,PP_CMS,200040251,CC Bassée-Montois,AGR
